UserID	Country	Language	Gender	RegDate	AgeRDATE	Fstcad	Fstpd	Pcsumstk	Pcsumwin	Pcsumbet	Pcfstdate	Pclstdate	Pcsumday	Pcintday	Pcnet	Pcab	Pcdayspc	TOPsmstk	TOPpcnet
1345703	616	9	1	2/9/2005	20	2/16/2005	2/16/2005	109	89	109	2/16/2005	2/21/2005	5	6	20	1	83.3333333333333	0	0
1345724	276	2	1	2/9/2005	42	9/27/2005	2/9/2005	5588.2133	5702.25	217	9/27/2005	12/29/2006	67	459	-114.036700000001	25.7521350230415	14.5969498910675	0	0
1345741	438	2	1	2/9/2005	24	11/1/2005	2/10/2005	498.95	481.45	308	11/1/2005	7/1/2006	7	243	17.5	1.61996753246753	2.88065843621399	0	0
1345751	300	8	1	2/9/2005	22	2/23/2005	2/9/2005	2757	2610.5	570	2/23/2005	4/19/2005	7	56	146.5	4.83684210526316	12.5	0	0
1345765	300	8	0	2/9/2005	28	3/14/2005	2/9/2005	70891.4363	68583.4007	456	3/14/2005	6/29/2005	31	108	2308.03559999999	155.463676096491	28.7037037037037	0	0
1345767	616	9	1	2/9/2005	37	6/7/2005	2/9/2005	479.516795151467	437.529895151467	1352	6/7/2005	1/12/2007	28	585	41.9869	.35467218576292	4.78632478632479	0	0
1345795	250	6	1	2/9/2005	29	6/25/2005	4/2/2005	205493.5	213783	727	6/25/2005	12/5/2006	99	529	-8289.5	282.659559834938	18.7145557655955	1	0
1345880	40	2	1	2/9/2005	25	2/19/2005	2/16/2005	94265.6	93284.2	13168	2/19/2005	1/9/2007	62	690	981.400000000009	7.15868772782503	8.98550724637681	0	0
1345893	40	2	1	2/9/2005	26	2/16/2005	2/16/2005	1244.62	1328.81	898	2/16/2005	11/28/2005	9	286	-84.1900000000001	1.38599109131403	3.14685314685315	0	0
1345909	40	2	1	2/9/2005	30	2/12/2005	2/9/2005	2609	2554	1181	2/12/2005	2/11/2007	14	730	55	2.20914479254869	1.91780821917808	0	0
1345910	300	8	1	2/9/2005	28	11/18/2005	3/21/2005	296.61	277.67	531	11/18/2005	11/24/2005	5	7	18.94	.558587570621469	71.4285714285714	0	0
1345966	300	8	1	2/9/2005	36	2/25/2005	2/9/2005	6330	5981	231	2/25/2005	3/8/2005	11	12	349	27.4025974025974	91.6666666666667	0	0
1345982	724	4	1	2/9/2005	39	2/9/2005	2/9/2005	88748.5991	85641.5	485	2/9/2005	5/4/2006	127	450	3107.09909999999	182.986802268041	28.2222222222222	0	0
1346031	724	4	1	2/9/2005	39	3/17/2005	3/10/2005	171.75	147.5	614	3/17/2005	4/27/2005	10	42	24.25	.279723127035831	23.8095238095238	0	0
1346033	208	11	1	2/9/2005	30	2/13/2005	2/10/2005	8888.65	8097.9	327	2/13/2005	12/3/2005	32	294	790.750000000001	27.1824159021407	10.8843537414966	0	0
1346064	208	11	1	2/9/2005	28	2/10/2005	2/10/2005	2003.7816	1856.8657	4093	2/10/2005	7/5/2006	21	511	146.9159	.489563058881016	4.10958904109589	0	0
1346068	578	10	1	2/9/2005	18	2/21/2005	2/9/2005	3631	3529	3168	2/21/2005	3/11/2005	16	19	102	1.14614898989899	84.2105263157895	0	0
1346078	300	8	1	2/9/2005	56	2/11/2005	2/11/2005	2676	2476	1046	2/11/2005	3/26/2006	15	409	200	2.55831739961759	3.66748166259169	0	0
1346113	276	2	1	2/9/2005	26	9/21/2006	9/22/2005	129.77	75.36	176	9/21/2006	12/1/2006	4	72	54.41	.737329545454545	5.55555555555556	0	0
1346117	616	9	1	2/9/2005	32	2/13/2005	2/9/2005	49	42	37	2/13/2005	2/17/2005	5	5	7	1.32432432432432	100	0	0
1346118	276	2	0	2/9/2005	51	2/9/2005	2/9/2005	74592	73736	2828	2/9/2005	3/27/2005	5	47	856	26.3762376237624	10.6382978723404	0	0
1346126	300	8	1	2/9/2005	23	2/15/2005	2/15/2005	7785	7246	1628	2/15/2005	7/7/2005	21	143	539	4.78194103194103	14.6853146853147	0	0
1346148	792	7	1	2/9/2005	34	3/29/2005	2/9/2005	211	229	214	3/29/2005	4/4/2005	6	7	-18	.985981308411215	85.7142857142857	0	0
1346153	616	9	1	2/9/2005	20	2/24/2005	2/16/2005	855	904.4617	20	2/24/2005	5/25/2005	9	91	-49.4617000000001	42.75	9.89010989010989	0	0
1346192	380	3	1	2/9/2005	25	3/4/2006	2/17/2005	20542.55	19357.7	1199	6/5/2005	8/16/2006	21	438	1184.85	17.1330692243536	4.79452054794521	0	0
1346194	616	9	1	2/9/2005	30	3/3/2005	2/9/2005	22152.6	22508.6081	94	3/3/2005	10/20/2005	32	232	-356.008099999999	235.665957446809	13.7931034482759	0	0
1346210	276	2	1	2/9/2005	18	9/5/2005	2/9/2005	1930	1870.5	71	9/5/2005	12/20/2006	8	472	59.5	27.1830985915493	1.69491525423729	0	0
1346224	380	3	1	2/9/2005	25	4/16/2005	4/16/2005	1138.1	1029.1	1695	4/16/2005	10/6/2005	4	174	109	.671445427728613	2.29885057471264	0	0
1346238	276	2	1	2/9/2005	29	8/27/2006	2/21/2006	16640.38	16603.41	15417	8/27/2006	9/3/2006	8	8	36.9700000000012	1.07935266264513	100	0	0
1346245	276	2	1	2/9/2005	30	2/9/2005	2/9/2005	26630	26150	6895	2/9/2005	4/30/2005	37	81	480	3.86221899927484	45.679012345679	0	0
1346252	380	3	1	2/9/2005	25	2/11/2005	2/11/2005	181.75	136.5	36	2/11/2005	8/24/2006	6	560	45.25	5.04861111111111	1.07142857142857	0	0
1346303	250	6	1	2/9/2005	26	7/12/2005	2/11/2005	121	101	48	7/10/2005	10/23/2005	4	106	20	2.52083333333333	3.77358490566038	0	0
1346305	276	2	1	2/9/2005	32	6/10/2005	6/10/2005	131947.56	128666.26	10338	6/10/2005	10/24/2005	28	137	3281.3	12.7633546140453	20.4379562043796	1	0
1346307	616	9	1	2/9/2005	35	11/4/2005	11/4/2005	30814.5	29132.5	5207	11/4/2005	6/21/2006	24	230	1682	5.91789898213943	10.4347826086957	0	0
1346327	276	2	1	2/9/2005	51	2/12/2005	2/11/2005	38657	34591	1114	2/12/2005	9/29/2005	15	230	4066	34.7010771992819	6.52173913043478	0	1
1346330	620	16	1	2/9/2005	32	11/5/2005	2/9/2005	1206.58	1027	1065	11/5/2005	2/25/2007	4	478	179.58	1.13293896713615	.836820083682008	0	0
1346332	300	8	1	2/9/2005	31	1/2/2006	12/21/2005	343	345.5	347	1/2/2006	1/31/2006	6	30	-2.5	.988472622478386	20	0	0
1346339	250	6	1	2/9/2005	24	3/14/2005	2/9/2005	1052.75	962	34	3/14/2005	5/26/2005	17	74	90.75	30.9632352941176	22.972972972973	0	0
1346380	792	7	1	2/9/2005	30	2/10/2005	2/9/2005	15329	15157	2574	2/10/2005	2/14/2005	4	5	172	5.95532245532246	80	0	0
1346383	616	9	1	2/9/2005	23	2/15/2005	2/15/2005	1292	1249.5	1285	2/15/2005	6/13/2005	16	119	42.5	1.00544747081712	13.4453781512605	0	0
1346388	250	6	1	2/9/2005	18	2/10/2005	2/10/2005	486.4991	436	151	2/10/2005	11/15/2006	5	644	50.4991	3.22184834437086	.77639751552795	0	0
1346389	724	4	1	2/10/2005	25	2/10/2005	2/10/2005	2365	2321.5	612	2/10/2005	9/13/2005	10	216	43.5	3.86437908496732	4.62962962962963	0	0
1346392	300	8	1	2/10/2005	21	1/1/2006	2/16/2005	4511	4333	1052	1/1/2006	10/23/2006	10	296	178	4.28802281368821	3.37837837837838	0	0
1346396	792	7	1	2/10/2005	35	3/22/2005	2/10/2005	265.5	243.5	198	3/22/2005	12/20/2005	14	274	22	1.34090909090909	5.10948905109489	0	0
1346421	40	2	1	2/10/2005	43	8/31/2005	8/30/2005	2321	1952.2	152	8/31/2005	6/18/2006	10	292	368.8	15.2697368421053	3.42465753424658	0	0
1346451	276	2	1	2/10/2005	38	2/10/2005	2/10/2005	10525.35	9872.09	8372	2/10/2005	1/6/2006	10	331	653.259999999998	1.25720855231725	3.02114803625378	0	0
1346470	40	2	1	2/10/2005	41	6/9/2005	2/10/2005	1504	1539	144	6/9/2005	11/5/2005	5	150	-35	10.4444444444444	3.33333333333333	0	0
1346472	300	8	1	2/10/2005	23	2/10/2005	2/10/2005	123.82	99.83	142	2/10/2005	2/13/2005	4	4	23.99	.871971830985915	100	0	0
1346503	208	11	1	2/10/2005	20	12/17/2005	2/10/2005	71.674	45.67	30	12/17/2005	1/29/2006	4	44	26.004	2.38913333333333	9.09090909090909	0	0
1346521	300	8	1	2/10/2005	45	2/10/2005	2/10/2005	46374	45294.5	12774	2/10/2005	6/7/2005	87	118	1079.5	3.63034288398309	73.728813559322	0	0
1346527	191	1	1	2/10/2005	26	2/10/2005	2/10/2005	13987.66	13332.39	15069	2/10/2005	3/17/2005	11	36	655.269999999999	.928240759174464	30.5555555555556	0	0
1346531	250	6	1	2/10/2005	19	2/10/2005	2/10/2005	419.0196	299.57	95	2/10/2005	6/10/2006	6	486	119.4496	4.41073263157895	1.23456790123457	0	0
1346548	792	7	1	2/10/2005	27	9/26/2005	2/10/2005	91939	89536.1967	3286	9/26/2005	11/14/2006	23	415	2402.8033	27.9790018259282	5.54216867469879	0	0
1346572	40	2	1	2/10/2005	26	2/16/2006	2/15/2006	6387.6061	6484.6175	99	2/16/2006	3/29/2006	27	42	-97.0114000000003	64.5212737373737	64.2857142857143	0	0
1346639	276	2	1	2/10/2005	29	3/20/2005	3/20/2005	106694.25	106014.6	2058	3/20/2005	3/26/2005	5	7	679.650000000009	51.8436588921283	71.4285714285714	0	0
1346662	40	2	1	2/10/2005	18	4/18/2005	4/18/2005	167.05	139.5	121	4/18/2005	2/14/2007	8	668	27.55	1.38057851239669	1.19760479041916	0	0
1346674	40	2	1	2/10/2005	37	2/10/2005	2/10/2005	3907.47	3966.97	622	2/10/2005	9/15/2005	23	218	-59.5	6.28210610932476	10.5504587155963	0	0
1346699	276	2	1	2/10/2005	48	2/10/2005	2/10/2005	20293.5	19446.5	4773	2/10/2005	8/28/2006	175	565	847	4.25172847265871	30.9734513274336	0	0
1346748	724	4	1	2/10/2005	29	8/17/2006	2/10/2005	2544	2225	585	8/17/2006	8/25/2006	6	9	319	4.34871794871795	66.6666666666667	0	0
1346753	250	6	1	2/10/2005	39	2/21/2005	2/10/2005	314.25	182.25	12	2/21/2005	9/21/2005	8	213	132	26.1875	3.75586854460094	0	0
1346767	276	2	0	2/10/2005	61	2/12/2005	2/12/2005	8903.75	8790.9	2246	2/12/2005	3/5/2005	14	22	112.850000000002	3.96426981300089	63.6363636363636	0	0
1346779	208	11	1	2/10/2005	30	2/10/2005	2/10/2005	70219.8459	65173.4	60	2/10/2005	4/4/2005	14	54	5046.4459	1170.330765	25.9259259259259	0	1
1346782	616	9	1	2/10/2005	21	2/12/2005	2/11/2005	170	169	75	2/12/2005	6/15/2006	7	489	1	2.26666666666667	1.43149284253579	0	0
1346786	276	2	1	2/10/2005	42	8/8/2006	2/10/2005	1083.15	854.66	2523	8/8/2006	12/7/2006	6	122	228.49	.429310344827586	4.91803278688525	0	0
1346796	40	2	0	2/10/2005	47	2/13/2005	2/10/2005	1109.75	1019.75	48	2/13/2005	4/10/2005	7	57	90	23.1197916666667	12.280701754386	0	0
1346808	208	11	1	2/10/2005	29	2/24/2005	2/10/2005	377.5	286	296	2/24/2005	7/10/2006	18	502	91.5	1.27533783783784	3.58565737051793	0	0
1346810	792	7	1	2/10/2005	27	2/11/2005	2/11/2005	65	56	20	2/11/2005	4/6/2005	5	55	9	3.25	9.09090909090909	0	0
1346833	250	6	0	2/10/2005	22	2/10/2005	2/10/2005	108.5	76.5	105	2/10/2005	6/23/2005	6	134	32	1.03333333333333	4.47761194029851	0	0
1346838	300	8	1	2/10/2005	26	2/11/2005	2/10/2005	1252.75	1101.25	183	2/11/2005	2/25/2005	7	15	151.5	6.84562841530055	46.6666666666667	0	0
1346840	250	6	1	2/10/2005	36	2/10/2005	2/10/2005	1107.5	948.5	643	2/10/2005	3/4/2005	6	23	159	1.72239502332815	26.0869565217391	0	0
1346852	300	8	0	2/10/2005	18	2/16/2005	2/16/2005	1033	950.5	880	2/16/2005	5/26/2006	6	465	82.5	1.17386363636364	1.29032258064516	0	0
1346889	300	8	1	2/10/2005	29	11/16/2005	2/10/2005	43640	40277.75	3315	11/16/2005	5/14/2006	65	180	3362.25	13.1644042232278	36.1111111111111	0	0
1346907	40	2	1	2/10/2005	27	2/10/2005	2/10/2005	5121.65	4722.81	2657	2/10/2005	9/10/2005	7	213	398.84	1.92760632292059	3.28638497652582	0	0
1346912	208	11	1	2/10/2005	18	9/21/2006	2/10/2005	162548.5	162247	6754	9/21/2006	2/7/2007	24	140	301.5	24.0669973349126	17.1428571428571	1	0
1346965	276	2	1	2/10/2005	26	3/6/2005	2/15/2005	2824.5	2531	1378	3/3/2005	12/16/2005	17	289	293.5	2.04970972423803	5.88235294117647	0	0
1346968	300	8	1	2/10/2005	36	2/16/2005	2/10/2005	5833.85	5625.87	13764	2/16/2005	2/4/2007	33	719	207.98	.423848445219413	4.58970792767733	0	0
1346980	792	7	1	2/10/2005	18	2/10/2005	2/10/2005	348	332	303	2/10/2005	2/19/2006	6	375	16	1.14851485148515	1.6	0	0
1346982	300	8	1	2/10/2005	19	2/10/2005	2/10/2005	825	771.25	630	2/10/2005	1/31/2007	10	721	53.75	1.30952380952381	1.3869625520111	0	0
1346996	56	6	1	2/10/2005	24	5/12/2006	2/15/2005	1266	1203.75	75	5/12/2006	5/27/2006	5	16	62.25	16.88	31.25	0	0
1347027	300	8	1	2/10/2005	31	3/25/2005	2/10/2005	1863	1785	1889	3/25/2005	4/25/2005	16	32	78	.986236103758602	50	0	0
1347041	40	2	1	2/10/2005	33	3/17/2005	2/14/2005	133679	136898	420	3/17/2005	6/30/2006	129	471	-3219	318.283333333333	27.3885350318471	1	0
1347051	380	3	1	2/10/2005	29	2/24/2005	2/11/2005	7614.7397	7130.495	2013	2/24/2005	2/4/2007	104	711	484.244699999997	3.78278176850472	14.6272855133615	0	0
1347090	300	8	1	2/10/2005	35	4/23/2005	2/11/2005	396	355	110	4/23/2005	9/13/2006	6	509	41	3.6	1.17878192534381	0	0
1347108	276	2	0	2/10/2005	25	2/26/2005	2/10/2005	114.5	96	98	2/26/2005	4/11/2005	8	45	18.5	1.16836734693878	17.7777777777778	0	0
1347117	616	9	1	2/10/2005	32	9/3/2005	2/15/2005	57	46	26	9/2/2005	2/3/2006	7	155	11	2.19230769230769	4.51612903225806	0	0
1347133	208	11	1	2/10/2005	32	2/18/2005	2/10/2005	46.27	39.78	199	2/18/2005	3/4/2005	4	15	6.49	.23251256281407	26.6666666666667	0	0
1347164	250	6	1	2/10/2005	23	11/11/2005	2/10/2005	175	101.5	51	5/9/2005	3/25/2006	5	321	73.5	3.43137254901961	1.55763239875389	0	0
1347169	300	8	1	2/10/2005	24	2/11/2005	2/11/2005	77877.0886	74815.65	3969	2/11/2005	2/12/2006	50	367	3061.43859999998	19.621337515747	13.6239782016349	0	0
1347170	276	2	1	2/10/2005	51	12/3/2005	11/29/2005	1209.5	1163	1211	12/3/2005	2/3/2006	5	63	46.5	.998761354252684	7.93650793650794	0	0
1347173	724	4	1	2/10/2005	26	3/30/2005	2/23/2005	2469.4	2232.78	610	3/30/2005	11/21/2006	8	602	236.62	4.04819672131148	1.32890365448505	0	0
1347186	300	8	1	2/10/2005	28	2/10/2005	2/10/2005	1153.25	1048.75	185	2/10/2005	12/3/2006	7	662	104.5	6.23378378378378	1.05740181268882	0	0
1347201	724	4	1	2/10/2005	45	2/10/2005	2/10/2005	453.25	444.4	110	2/10/2005	2/28/2005	5	19	8.85000000000002	4.12045454545455	26.3157894736842	0	0
1347215	760	1	1	2/10/2005	18	3/9/2005	2/22/2005	347.5	329.5	288	3/9/2005	2/28/2007	10	722	18	1.20659722222222	1.38504155124654	0	0
1347238	724	4	1	2/10/2005	32	2/10/2005	2/10/2005	8412	8767	480	2/10/2005	9/11/2005	4	214	-355	17.525	1.86915887850467	0	0
1347244	208	11	1	2/10/2005	22	3/15/2005	2/10/2005	5113.75	5045.5	610	3/15/2005	9/30/2005	9	200	68.25	8.38319672131148	4.5	0	0
1347250	380	3	1	2/10/2005	29	4/11/2005	4/5/2005	7319.5	7449.5	443	4/11/2005	2/26/2007	52	687	-130	16.5225733634311	7.56914119359534	0	0
1347251	380	3	1	2/10/2005	45	2/22/2005	2/10/2005	8110.5	7666.5	72	2/22/2005	3/6/2006	14	378	444	112.645833333333	3.7037037037037	0	0
1347253	616	9	1	2/10/2005	18	9/26/2005	2/14/2005	1140.1993	1090.2893	90	8/15/2005	1/9/2006	12	148	49.9100000000001	12.6688811111111	8.10810810810811	0	0
1347261	792	7	1	2/10/2005	21	2/11/2005	2/11/2005	480.5	440.5	359	2/11/2005	2/17/2005	7	7	40	1.33844011142061	100	0	0
1347278	276	2	1	2/10/2005	35	2/10/2005	2/10/2005	38941.75	39423	708	2/10/2005	5/6/2005	13	86	-481.25	55.0024717514124	15.1162790697674	0	0
1347299	792	7	1	2/10/2005	28	2/10/2005	2/10/2005	37	20	37	2/10/2005	2/22/2005	4	13	17	1	30.7692307692308	0	0
1347300	276	2	1	2/10/2005	18	11/4/2005	2/10/2005	156	133	147	11/4/2005	11/28/2006	10	390	23	1.06122448979592	2.56410256410256	0	0
1347329	40	2	0	2/10/2005	18	2/17/2005	2/13/2005	1127.4995	1087.5	88	2/17/2005	1/25/2006	19	343	39.9994999999999	12.8124943181818	5.53935860058309	0	0
1347348	250	6	1	2/10/2005	25	9/11/2006	2/10/2005	143.1	143.2	292	9/11/2006	12/27/2006	17	108	-.0999999999999943	.490068493150685	15.7407407407407	0	0
1347360	380	2	1	2/10/2005	30	2/11/2005	2/10/2005	523.81	458.72	1152	2/11/2005	8/15/2005	10	186	65.09	.454696180555555	5.37634408602151	0	0
1347390	792	7	1	2/10/2005	27	4/14/2005	2/10/2005	117.69	98.16	150	4/14/2005	10/5/2005	8	175	19.53	.7846	4.57142857142857	0	0
1347404	724	4	1	2/10/2005	21	3/6/2005	2/24/2005	1001.5	971.95	76	3/6/2005	11/19/2005	18	259	29.55	13.1776315789474	6.94980694980695	0	0
1347423	40	2	1	2/10/2005	40	4/20/2005	2/10/2005	60039	58869	558	4/20/2005	1/22/2007	60	643	1170	107.596774193548	9.33125972006221	0	0
1347434	208	11	1	2/10/2005	19	4/15/2005	2/10/2005	793.5	741	10	4/15/2005	6/12/2005	5	59	52.5	79.35	8.47457627118644	0	0
1347461	276	2	1	2/10/2005	63	8/21/2006	2/10/2005	1391.5	1292	619	8/21/2006	1/17/2007	19	150	99.5	2.24798061389338	12.6666666666667	0	0
1347465	250	6	1	2/10/2005	25	3/4/2005	2/10/2005	297	316	213	3/4/2005	2/13/2007	4	712	-19	1.3943661971831	.561797752808989	0	0
1347468	724	4	1	2/10/2005	27	12/12/2005	2/19/2005	969.5	892	8	12/12/2005	1/9/2006	4	29	77.5	121.1875	13.7931034482759	0	0
1347470	208	11	1	2/10/2005	18	2/10/2005	2/10/2005	11494	11211	91	2/10/2005	8/1/2005	11	173	283	126.307692307692	6.35838150289017	0	0
1347471	703	20	1	2/10/2005	24	9/19/2005	2/24/2005	345	336.5	221	9/19/2005	7/24/2006	13	309	8.5	1.56108597285068	4.20711974110032	0	0
1347488	380	3	1	2/10/2005	34	1/5/2006	2/17/2005	406	351	416	1/5/2006	2/20/2006	4	47	55	.975961538461538	8.51063829787234	0	0
1347496	208	11	1	2/10/2005	21	2/10/2005	2/10/2005	1233	1044.5	354	2/10/2005	2/5/2007	12	726	188.5	3.48305084745763	1.65289256198347	0	0
1347502	380	3	1	2/10/2005	36	10/15/2005	9/30/2005	2786.25	2659.5	1733	10/15/2005	11/7/2005	9	24	126.75	1.60776110790537	37.5	0	0
1347602	276	2	1	2/10/2005	29	2/3/2006	2/3/2006	721.6	665.61	3604	2/3/2006	6/27/2006	5	145	55.99	.200221975582686	3.44827586206897	0	0
1347603	276	2	1	2/10/2005	40	8/2/2006	2/10/2005	20909	20531	2315	8/2/2006	2/2/2007	64	185	378	9.03196544276458	34.5945945945946	0	0
1347614	792	7	1	2/10/2005	37	2/11/2005	2/11/2005	3638	3267.5	1115	2/11/2005	4/20/2005	10	69	370.5	3.2627802690583	14.4927536231884	0	0
1347624	300	8	1	2/10/2005	28	3/29/2005	2/10/2005	2516.8407	2130.25	14	3/29/2005	12/30/2005	5	277	386.5907	179.774335714286	1.80505415162455	0	0
1347646	724	4	1	2/10/2005	21	2/10/2005	2/10/2005	1578	1461	277	2/10/2005	5/18/2005	5	98	117	5.69675090252708	5.10204081632653	0	0
1347649	724	4	1	2/10/2005	22	6/17/2005	2/10/2005	616	591	208	6/17/2005	11/13/2005	16	150	25	2.96153846153846	10.6666666666667	0	0
1347650	724	4	1	2/10/2005	28	8/8/2005	3/31/2005	494258	483628	82658	8/8/2005	2/9/2007	255	551	10630	5.97955430811295	46.2794918330309	1	1
1347702	276	2	1	2/10/2005	27	2/15/2005	2/15/2005	363	317.25	507	2/15/2005	6/24/2005	30	130	45.75	.715976331360947	23.0769230769231	0	0
1347707	208	11	1	2/10/2005	23	2/10/2005	2/10/2005	481	508.5	45	2/10/2005	9/1/2005	6	204	-27.5	10.6888888888889	2.94117647058824	0	0
1347729	276	2	1	2/10/2005	61	7/18/2005	7/18/2005	383	340	72	7/18/2005	11/17/2005	4	123	43	5.31944444444444	3.2520325203252	0	0
1347733	300	8	1	2/10/2005	25	2/15/2005	2/11/2005	13508.5	12738	4878	2/15/2005	5/5/2005	17	80	770.5	2.76927019270193	21.25	0	0
1347740	250	2	1	2/10/2005	28	2/10/2005	2/10/2005	3817.57	3942.32	2359	2/10/2005	1/29/2007	16	719	-124.75	1.61830012717253	2.22531293463143	0	0
1347752	276	2	1	2/10/2005	33	8/19/2006	2/12/2005	197280	193521.75	10736	8/19/2006	2/28/2007	58	194	3758.25	18.3755588673621	29.8969072164948	1	1
1347764	40	2	1	2/10/2005	42	10/11/2005	7/22/2005	14113.1	14503.38	1346	10/11/2005	8/4/2006	11	298	-390.280000000001	10.4852154531947	3.69127516778524	0	0
1347765	276	2	1	2/10/2005	39	2/10/2005	2/10/2005	11980.17	11271.58	1512	2/10/2005	10/30/2006	63	628	708.59	7.92339285714286	10.031847133758	0	0
1347769	792	7	1	2/10/2005	28	2/10/2005	2/10/2005	8258.28	7691.59	6232	2/10/2005	6/11/2005	11	122	566.689999999999	1.32514120667522	9.01639344262295	0	0
1347782	276	2	1	2/10/2005	32	8/8/2006	2/12/2005	425	370.25	1496	8/8/2006	11/12/2006	21	97	54.75	.284090909090909	21.6494845360825	0	0
1347787	40	2	1	2/10/2005	55	2/10/2005	2/10/2005	110.2981	101.52	57	2/10/2005	5/25/2005	9	105	8.77810000000001	1.93505438596491	8.57142857142857	0	0
1347801	724	4	1	2/10/2005	22	2/26/2005	2/10/2005	3059	2853	1779	2/26/2005	9/4/2006	34	556	206	1.7195053400787	6.11510791366906	0	0
1347804	756	2	1	2/10/2005	23	12/11/2006	12/6/2006	7823	7856	78	12/11/2006	1/12/2007	18	33	-33	100.294871794872	54.5454545454545	0	0
1347818	246	1	1	2/10/2005	22	2/27/2005	2/11/2005	954	966	330	2/27/2005	3/14/2005	15	16	-12	2.89090909090909	93.75	0	0
1347827	792	7	1	2/10/2005	27	2/15/2005	2/15/2005	1971.5	1861	1259	2/15/2005	2/24/2006	7	375	110.5	1.5659253375695	1.86666666666667	0	0
1347828	616	9	1	2/10/2005	28	2/10/2005	2/10/2005	8864.15	8864.9851	39	2/10/2005	4/18/2005	6	68	-.835100000000239	227.285897435897	8.82352941176471	0	0
1347834	276	2	1	2/10/2005	20	2/23/2005	2/23/2005	11275.1403	10552.56	3217	2/23/2005	2/28/2007	51	736	722.580299999998	3.50486176562014	6.92934782608696	0	0
1347866	40	2	0	2/10/2005	34	2/10/2005	2/10/2005	937	782.5	461	2/10/2005	8/15/2006	20	552	154.5	2.03253796095445	3.6231884057971	0	0
1347879	276	2	1	2/10/2005	22	9/10/2006	2/10/2005	672	688	661	9/10/2006	2/26/2007	23	170	-16	1.01664145234493	13.5294117647059	0	0
1347887	276	2	0	2/10/2005	32	8/31/2006	2/10/2005	5290.5	4997	833	8/31/2006	2/1/2007	10	155	293.5	6.35114045618247	6.45161290322581	0	0
1347896	40	2	1	2/10/2005	20	3/7/2005	2/11/2005	368201.5292	352726.8	17982	3/7/2005	2/23/2007	200	719	15474.7291999999	20.4761166277389	27.8164116828929	1	1
1347927	40	2	1	2/10/2005	40	4/10/2005	4/9/2005	835.46	730.96	65	4/10/2005	5/4/2005	4	25	104.5	12.8532307692308	16	0	0
1347939	250	6	1	2/10/2005	28	9/22/2005	7/27/2005	563.74	386.74	752	9/22/2005	8/24/2006	6	337	177	.749654255319149	1.78041543026706	0	0
1347952	300	8	1	2/10/2005	33	5/5/2005	2/10/2005	97556	86954	467	5/5/2005	7/6/2006	18	428	10602	208.899357601713	4.20560747663551	0	1
1347960	208	11	1	2/10/2005	28	9/1/2005	8/27/2005	53407.65	50044.25	8784	9/1/2005	11/24/2006	39	450	3363.39999999999	6.08010587431694	8.66666666666667	0	0
1347962	756	2	1	2/10/2005	40	10/29/2005	2/10/2005	552	570.5	292	10/29/2005	2/19/2007	10	479	-18.5	1.89041095890411	2.08768267223382	0	0
1347986	40	2	1	2/10/2005	23	7/1/2005	2/10/2005	2675	2664	23	7/1/2005	8/6/2005	7	37	11	116.304347826087	18.9189189189189	0	0
1347987	246	1	1	2/10/2005	22	3/5/2005	3/5/2005	566	640	188	3/5/2005	3/16/2005	11	12	-74	3.01063829787234	91.6666666666667	0	0
1347996	276	2	1	2/10/2005	42	2/15/2005	2/15/2005	3645.96	4388.89	3481	2/15/2005	2/26/2007	30	742	-742.929999999999	1.04738868141339	4.04312668463612	0	0
1348007	40	2	1	2/10/2005	24	2/10/2005	2/10/2005	11894.0257	10971.59	1279	2/10/2005	8/9/2006	13	546	922.4357	9.29947279124316	2.38095238095238	0	0
1348031	276	2	1	2/10/2005	19	2/12/2005	2/12/2005	205.32	186	155	2/12/2005	9/19/2006	22	585	19.32	1.32464516129032	3.76068376068376	0	0
1348033	40	2	1	2/10/2005	23	6/6/2006	6/6/2006	16920.8	16494.8	1858	6/6/2006	2/21/2007	6	261	426	9.1069967707212	2.29885057471264	0	0
1348049	208	11	1	2/10/2005	26	2/27/2005	2/23/2005	245	242	19	2/26/2005	4/19/2005	8	53	3	12.8947368421053	15.0943396226415	0	0
1348052	40	2	1	2/10/2005	21	2/10/2005	2/10/2005	13143.5	12469	2457	2/10/2005	1/7/2007	28	697	674.5	5.34940984940985	4.01721664275466	0	0
1348061	380	3	1	2/10/2005	27	2/12/2005	2/11/2005	21180.67	20019.82	8617	2/12/2005	2/14/2006	55	368	1160.85	2.45800974817222	14.945652173913	0	0
1348064	792	7	1	2/10/2005	42	2/10/2005	2/10/2005	1058.25	1003.7509	468	2/10/2005	4/3/2006	22	418	54.4991	2.26121794871795	5.26315789473684	0	0
1348068	724	4	1	2/10/2005	27	5/28/2005	3/20/2005	270.5	245.25	63	5/28/2005	11/7/2006	12	529	25.25	4.29365079365079	2.26843100189036	0	0
1348114	250	6	1	2/10/2005	46	4/7/2006	2/10/2006	76001.403	70744.1	29026	4/7/2006	2/20/2007	145	320	5257.303	2.6183905119548	45.3125	0	1
1348128	250	6	1	2/10/2005	32	2/10/2005	2/10/2005	37.3446	17.03	40	2/10/2005	2/7/2006	13	363	20.3146	.933615	3.58126721763085	0	0
1348133	756	2	1	2/10/2005	18	6/13/2005	2/22/2005	714.5	708.5	28	6/13/2005	6/18/2005	5	6	6	25.5178571428571	83.3333333333333	0	0
