UserID,Country,Language,Gender,RegDate,AgeRDATE,Fstcad,Fstpd,Pcsumstk,Pcsumwin,Pcsumbet,Pcfstdate,Pclstdate,Pcsumday,Pcintday,Pcnet,Pcab,Pcdayspc,TOPsmstk,TOPpcnet,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment,Segment_Name
1334214,756,3,1,2/5/2005,32,10/11/2005,2/5/2005,1554.5,1650.0,1052,10/11/2005,2006-06-28,7,261,-95.5,1.477661597,2.681992337,0,0,245,7,1554.5,67.42021276595744,1.3358778625954197,0.04520128384672934,1,Recent Low Spenders
1334242,616,9,1,2/5/2005,24,7/14/2005,3/22/2005,59.0,33.0,43,7/14/2005,2005-11-14,4,124,26.0,1.372093023,3.225806452,0,0,471,4,59.0,37.36702127659575,0.7633587786259541,0.0017155842695124033,2,Inactive Casual
1334244,724,4,1,2/5/2005,32,2/20/2005,2/5/2005,819.75,673.81,325,2/20/2005,2005-04-09,7,49,145.94,2.522307692,14.28571429,0,0,690,7,819.75,8.24468085106383,1.3358778625954197,0.023836444151403267,0,Low Value Dormant
1334254,300,8,1,2/5/2005,30,9/27/2006,2/5/2005,949.0,858.5,266,9/27/2006,2006-10-12,4,16,90.5,3.567669173,25.0,0,0,139,4,949.0,81.5159574468085,0.7633587786259541,0.02759473680961476,4,New Casual Players
1334260,250,6,1,2/5/2005,19,8/3/2005,2/5/2005,2810.61,2950.45,369,8/3/2005,2007-01-29,27,545,-139.84,7.616829268,4.95412844,0,0,30,27,2810.61,96.01063829787235,5.152671755725191,0.08172607294464841,4,New Casual Players
1334266,208,11,1,2/5/2005,24,12/9/2005,2/5/2005,4713.0,3284.15,133,12/9/2005,2006-05-20,12,163,1428.85,35.43609023,7.36196319,0,0,284,12,4713.0,62.23404255319149,2.2900763358778624,0.13704319766460946,1,Recent Low Spenders
1334272,208,11,1,2/5/2005,32,3/23/2005,2/5/2005,2442.3,2458.67,5046,3/23/2005,2007-02-17,24,697,-16.37,0.484007134,3.443328551,0,0,11,24,2442.3,98.5372340425532,4.580152671755725,0.07101646544796852,4,New Casual Players
1334273,276,2,1,2/5/2005,24,3/11/2005,2/5/2005,1932.5,1975.5,26,3/11/2005,2005-05-13,9,64,-43.0,74.32692308,14.0625,0,0,656,9,1932.5,12.76595744680851,1.717557251908397,0.056192654251402026,0,Low Value Dormant
1334274,300,8,1,2/5/2005,22,2/14/2005,2/14/2005,1177.29,1060.29,1672,2/14/2005,2006-01-29,12,350,117.0,0.704120813,3.428571429,0,0,395,12,1177.29,47.47340425531915,2.2900763358778624,0.03423288482464843,2,Inactive Casual
1334276,300,8,1,2/5/2005,32,2/7/2005,2/5/2005,95996.88,91096.93,33772,2/7/2005,2007-02-21,80,745,4899.95,2.842499112,10.73825503,0,1,7,80,95996.88,99.06914893617021,15.267175572519085,2.7913684279706756,4,New Casual Players
1334280,380,3,1,2/5/2005,31,9/7/2005,2/5/2005,99.5,69.5,552,9/7/2005,2005-09-16,5,10,30.0,0.180253623,50.0,0,0,530,5,99.5,29.521276595744684,0.9541984732824428,0.002893231098584477,2,Inactive Casual
1334329,300,8,1,2/5/2005,29,5/6/2006,2/9/2005,911.0,877.0,1011,5/6/2006,2006-12-28,16,237,34.0,0.901088032,6.751054852,0,0,62,16,911.0,91.75531914893617,3.0534351145038165,0.026489784229250843,4,New Casual Players
1334344,380,3,1,2/5/2005,36,3/16/2005,2/5/2005,971.55,796.1,427,3/16/2005,2005-10-16,10,215,175.45,2.27529274,4.651162791,0,0,500,10,971.55,33.51063829787234,1.9083969465648856,0.028250438932962293,2,Inactive Casual
1334359,276,2,1,2/5/2005,31,2/24/2005,2/5/2005,8798.75,8471.0,245,2/24/2005,2006-04-10,11,411,327.75,35.91326531,2.676399027,0,0,324,11,8798.75,56.91489361702128,2.099236641221374,0.2558474083283434,1,Recent Low Spenders
1334371,40,2,0,2/5/2005,40,2/17/2005,2/17/2005,203.09,151.57,1104,2/17/2005,2006-06-29,9,498,51.52,0.183958333,1.807228916,0,0,244,9,203.09,67.5531914893617,1.717557251908397,0.005905389988055492,1,Recent Low Spenders
1334381,756,2,1,2/5/2005,20,2/5/2005,2/5/2005,164.0,142.5,142,2/5/2005,2005-03-23,5,47,21.5,1.154929577,10.63829787,0,0,707,5,164.0,5.98404255319149,0.9541984732824428,0.004768742715254816,0,Low Value Dormant
1334392,792,7,1,2/5/2005,25,2/28/2005,2/18/2005,139.0,122.5,135,2/28/2005,2005-03-03,4,4,16.5,1.02962963,100.0,0,0,727,4,139.0,3.324468085106383,0.7633587786259541,0.004041800228173289,0,Low Value Dormant
1334406,380,3,1,2/5/2005,35,2/17/2005,2/16/2005,18018.96,17148.62,14214,2/17/2005,2006-11-04,94,626,870.34,1.267691009,15.01597444,0,0,116,94,18018.96,84.57446808510637,17.938931297709924,0.523949903880902,4,New Casual Players
1334414,40,2,0,2/5/2005,24,2/6/2005,2/6/2005,3658.15,3530.4,81,2/6/2005,2006-08-30,12,571,127.75,45.16234568,2.101576182,0,0,182,12,3658.15,75.79787234042553,2.2900763358778624,0.10637058636469152,1,Recent Low Spenders
1334418,792,7,1,2/5/2005,27,2/5/2005,2/5/2005,7154.0,6940.0,3383,2/5/2005,2006-03-24,41,413,214.0,2.114691103,9.927360775,0,0,341,41,7154.0,54.65425531914894,7.8244274809160315,0.20802186210324974,1,Recent Low Spenders
1334455,250,6,1,2/5/2005,32,2/5/2005,2/5/2005,2130.11,1875.61,1408,2/5/2005,2005-08-02,18,179,254.5,1.512862216,10.05586592,0,0,575,18,2130.11,23.537234042553195,3.435114503816794,0.061938698446289256,0,Low Value Dormant
1334500,792,7,1,2/5/2005,26,2/18/2005,2/5/2005,9780.0,9494.5,1179,2/18/2005,2005-07-06,24,139,285.5,8.295165394,17.26618705,0,0,602,24,9780.0,19.9468085106383,4.580152671755725,0.28437990094629334,0,Low Value Dormant
1334504,208,11,1,2/5/2005,18,2/5/2005,2/5/2005,2198.25,2009.13,2241,2/5/2005,2005-04-12,13,67,189.12,0.980923695,19.40298507,0,0,687,13,2198.25,8.643617021276597,2.480916030534351,0.06392005288907865,0,Low Value Dormant
1334515,276,2,1,2/5/2005,41,8/22/2006,2/9/2005,247.5,197.0,91,8/22/2006,2007-02-09,9,172,50.5,2.71978022,5.23255814,0,0,19,9,247.5,97.47340425531915,1.717557251908397,0.007196730622107116,4,New Casual Players
1334518,40,2,1,2/5/2005,36,2/5/2005,2/5/2005,193.66,148.66,70,2/5/2005,2005-02-22,5,18,45.0,2.766571429,27.77777778,0,0,736,5,193.66,2.127659574468085,0.9541984732824428,0.005631187281928339,0,Low Value Dormant
1334560,276,2,1,2/5/2005,37,2/9/2005,2/8/2005,232867.43,243609.55,3149,2/8/2005,2007-02-18,354,741,-10742.12,73.94964433,47.77327935,1,0,10,354,232867.43,98.67021276595744,67.55725190839695,6.771249148979335,3,VIP High Rollers
1334563,208,11,1,2/5/2005,37,3/22/2005,3/22/2005,28554.8558,27641.69,1863,3/22/2005,2007-01-20,189,670,913.1658,15.32735148,28.20895522,0,0,39,189,28554.8558,94.81382978723404,36.06870229007634,0.8303095157402546,3,VIP High Rollers
1334595,276,2,1,2/5/2005,25,7/16/2005,7/20/2005,801.0,766.0,651,7/20/2005,2005-10-30,13,103,35.0,1.230414747,12.62135922,0,0,486,13,801.0,35.37234042553192,2.480916030534351,0.02329123728609212,2,Inactive Casual
1334604,724,4,1,2/5/2005,29,2/5/2005,2/5/2005,893.5,906.5,22,2/5/2005,2005-02-14,4,10,-13.0,40.61363636,40.0,0,0,744,4,893.5,1.0638297872340425,0.7633587786259541,0.025980924488293772,0,Low Value Dormant
1334608,380,3,0,2/5/2005,24,2/5/2005,2/5/2005,21802.1447,20630.28,15253,2/5/2005,2007-01-15,54,710,1171.8647,1.429367646,7.605633803,0,0,44,54,21802.1447,94.14893617021278,10.305343511450381,0.6339562116771732,4,New Casual Players
1334660,792,7,1,2/5/2005,20,2/5/2005,2/5/2005,831.0,792.4,552,2/5/2005,2005-02-12,7,8,38.6,1.505434783,87.5,0,0,746,7,831.0,0.7978723404255319,1.3358778625954197,0.024163568270589953,0,Low Value Dormant
1334675,208,11,1,2/5/2005,46,2/7/2005,2/5/2005,211.0,231.75,196,2/7/2005,2006-05-18,21,466,-20.75,1.076530612,4.506437768,0,0,286,21,211.0,61.96808510638297,4.007633587786259,0.006135394590968088,1,Recent Low Spenders
1334685,756,2,1,2/5/2005,32,2/5/2005,2/5/2005,547.42,575.92,383,2/5/2005,2005-03-11,10,35,-28.5,1.429295039,28.57142857,0,0,719,10,547.42,4.388297872340425,1.9083969465648856,0.01591771425112678,0,Low Value Dormant
1334690,40,2,1,2/5/2005,37,2/5/2005,2/5/2005,93380.0,93258.5,153,2/5/2005,2006-02-04,33,365,121.5,610.3267974,9.04109589,0,0,389,33,93380.0,48.27127659574468,6.297709923664121,2.7152755777469193,2,Inactive Casual
1334698,792,7,1,2/5/2005,20,10/9/2005,2/5/2005,9119.75,8625.75,5771,10/9/2005,2006-12-05,35,423,494.0,1.58027205,8.274231678,0,0,85,35,9119.75,88.6968085106383,6.679389312977099,0.2651813498624702,4,New Casual Players
1334714,380,3,1,2/5/2005,27,2/17/2005,2/5/2005,194.5,170.0,37,2/17/2005,2006-08-26,4,556,24.5,5.256756757,0.71942446,0,0,186,4,194.5,75.2659574468085,0.7633587786259541,0.005655612549494279,1,Recent Low Spenders
1334716,250,6,1,2/5/2005,22,9/9/2005,9/8/2005,2179.0,2117.45,947,9/9/2005,2006-05-16,24,250,61.55,2.30095037,9.6,0,0,288,24,2179.0,61.702127659574465,4.580152671755725,0.06336030717402588,1,Recent Low Spenders
1334749,380,3,1,2/5/2005,24,2/7/2005,2/5/2005,25881.0,25159.5,5280,2/7/2005,2007-02-14,91,738,721.5,4.901704545,12.33062331,0,0,14,91,25881.0,98.13829787234043,17.36641221374046,0.7525599403262799,4,New Casual Players
1334752,40,2,0,2/5/2005,53,2/17/2005,2/5/2005,4329.5,4156.0,901,2/17/2005,2005-05-08,6,81,173.5,4.805216426,7.407407407,0,0,661,6,4329.5,12.101063829787234,1.1450381679389312,0.12589189991277883,0,Low Value Dormant
1334775,300,8,1,2/5/2005,35,2/5/2005,2/5/2005,3767.5,3634.5,1844,2/5/2005,2005-03-22,8,46,133.0,2.043112798,17.39130435,0,0,708,8,3767.5,5.851063829787234,1.5267175572519083,0.1095502328031861,0,Low Value Dormant
1334813,40,2,1,2/5/2005,20,2/6/2005,2/5/2005,3275.0,2320.0,7,2/6/2005,2006-05-08,4,457,955.0,467.8571429,0.875273523,0,0,296,4,3275.0,60.63829787234043,0.7633587786259541,0.09522946580768002,1,Recent Low Spenders
1334860,616,9,1,2/5/2005,22,4/3/2006,2/21/2005,11177.8474,11393.65,887,4/3/2006,2006-11-11,7,223,-215.8026,12.60185727,3.139013453,0,0,109,7,11177.8474,85.50531914893617,1.3358778625954197,0.32502608756695117,4,New Casual Players
1334866,792,7,1,2/5/2005,19,2/5/2006,2/4/2006,1079.5,1045.5,606,2/5/2006,2006-08-18,10,195,34.0,1.781353135,5.128205128,0,0,194,10,1079.5,74.20212765957447,1.9083969465648856,0.031389376592180336,1,Recent Low Spenders
1334891,250,6,1,2/5/2005,22,2/5/2005,2/5/2005,6155.5,6036.0,3620,2/5/2005,2005-06-13,8,129,119.5,1.700414365,6.201550388,0,0,625,8,6155.5,16.888297872340424,1.5267175572519083,0.17898777916921355,0,Low Value Dormant
1334898,276,2,1,2/5/2005,33,9/20/2006,2/5/2005,76.0,78.0,51,9/20/2006,2006-11-04,5,46,-2.0,1.490196078,10.86956522,0,0,116,5,76.0,84.57446808510637,0.9541984732824428,0.002209905160727842,4,New Casual Players
1334925,276,2,1,2/5/2005,41,2/9/2005,2/9/2005,20334.0,19436.34,1653,2/9/2005,2006-04-27,18,443,897.66,12.30127042,4.063205418,0,0,307,18,20334.0,59.17553191489362,3.435114503816794,0.5912659412926308,1,Recent Low Spenders
1334933,276,2,1,2/5/2005,40,11/21/2005,2/5/2005,853.5,818.5,57,11/21/2005,2006-04-04,15,135,35.0,14.97368421,11.11111111,0,0,330,15,853.5,56.11702127659575,2.8625954198473282,0.024817816508963326,1,Recent Low Spenders
1334948,276,2,1,2/5/2005,38,2/10/2005,2/10/2005,121907.1973,120573.24,2307,2/10/2005,2007-02-06,347,727,1333.9573,52.84230485,47.7303989,1,0,22,347,121907.1973,97.07446808510637,66.22137404580153,3.544780847936016,3,VIP High Rollers
1335024,300,8,1,2/5/2005,31,2/11/2005,2/11/2005,3676.25,3557.75,3652,2/11/2005,2005-09-23,12,225,118.5,1.006640197,5.333333333,0,0,523,12,3676.25,30.45212765957447,2.2900763358778624,0.10689689272533855,2,Inactive Casual
1335052,40,2,1,2/5/2005,24,2/9/2005,2/9/2005,347.0,284.5,53,2/9/2005,2006-09-12,5,581,62.5,6.547169811,0.860585198,0,0,169,5,347.0,77.52659574468085,0.9541984732824428,0.010089961720691593,1,Recent Low Spenders
1335066,56,6,1,2/5/2005,33,1/16/2006,2/5/2005,542.5,483.0,297,1/16/2006,2006-09-30,4,258,59.5,1.826599327,1.550387597,0,0,151,4,542.5,79.92021276595744,0.7633587786259541,0.015774651969669134,1,Recent Low Spenders
1335096,250,6,1,2/5/2005,39,2/5/2005,2/5/2005,333991.7,329427.32,32571,2/5/2005,2006-12-18,113,682,4564.38,10.25426606,16.56891496,1,1,72,113,333991.7,90.42553191489363,21.564885496183205,9.711710282503489,3,VIP High Rollers
1335121,250,1,1,2/5/2005,23,4/24/2005,2/5/2005,3792.5,3567.5,1610,4/24/2005,2006-08-13,21,477,225.0,2.355590062,4.402515723,0,0,199,21,3792.5,73.5372340425532,4.007633587786259,0.11027717529026763,1,Recent Low Spenders
1335147,380,3,1,2/5/2005,57,12/23/2005,2/5/2005,80548.55,78124.75,1086,12/23/2005,2006-08-14,151,235,2423.8,74.16993554,64.25531915,0,0,198,151,80548.55,73.67021276595744,28.816793893129773,2.342166530712429,3,VIP High Rollers
1335195,792,7,1,2/5/2005,26,3/19/2005,3/19/2005,3785.34,3683.18,8060,3/19/2005,2006-10-27,16,588,102.16,0.469645161,2.721088435,0,0,124,16,3785.34,83.51063829787235,3.0534351145038165,0.11006897896196749,4,New Casual Players
1335218,56,2,1,2/5/2005,38,11/27/2005,2/5/2005,1250.5,1115.5,546,11/27/2005,2005-12-26,5,30,135.0,2.29029304,16.66666667,0,0,429,5,1250.5,42.952127659574465,0.9541984732824428,0.03636166320381797,2,Inactive Casual
1335219,616,9,1,2/5/2005,21,2/11/2005,2/8/2005,668.3,583.0,132,2/9/2005,2006-06-15,16,492,85.3,5.062878788,3.25203252,0,0,258,16,668.3,65.69148936170212,3.0534351145038165,0.019432626564663377,1,Recent Low Spenders
1335227,380,3,1,2/5/2005,23,2/6/2005,2/5/2005,29050.5997,28163.11,1908,2/6/2005,2007-02-10,70,735,887.4897,15.22568118,9.523809524,0,0,18,70,29050.5997,97.6063829787234,13.358778625954198,0.8447246078851143,4,New Casual Players
1335264,250,6,1,2/5/2005,27,8/24/2006,2/5/2005,2194.25,2132.65,26,8/24/2006,2006-08-27,4,4,61.6,84.39423077,100.0,0,0,185,4,2194.25,75.39893617021278,0.7633587786259541,0.06380374209114562,1,Recent Low Spenders
1335272,208,11,1,2/5/2005,26,2/27/2005,2/5/2005,29.5,10.75,50,2/27/2005,2007-02-11,4,715,18.75,0.59,0.559440559,0,0,17,4,29.5,97.73936170212765,0.7633587786259541,0.0008577921347562017,4,New Casual Players
1335294,724,4,1,2/5/2005,40,10/23/2005,5/3/2005,1565.25,1549.5,1522,10/23/2005,2005-12-03,11,42,15.75,1.028416557,26.19047619,0,0,452,11,1565.25,39.8936170212766,2.099236641221374,0.0455138691161744,2,Inactive Casual
1335295,705,2,1,2/5/2005,29,3/10/2005,2/5/2005,1406.75,927.0,520,3/10/2005,2005-06-07,19,90,479.75,2.705288462,21.11111111,0,0,631,19,1406.75,16.090425531914892,3.6259541984732824,0.04090505374807751,0,Low Value Dormant
1335318,724,4,1,2/5/2005,35,9/18/2005,2/6/2005,119191.5371,114229.38,15817,9/18/2005,2007-02-21,236,522,4962.1571,7.535660182,45.21072797,0,1,7,236,119191.5371,99.06914893617021,45.038167938931295,3.4658156967417635,3,VIP High Rollers
1335333,208,11,1,2/5/2005,26,2/6/2005,2/5/2005,749.0,598.0,223,2/6/2005,2005-02-17,7,12,151.0,3.358744395,58.33333333,0,0,741,7,749.0,1.4627659574468086,1.3358778625954197,0.021779196912962547,0,Low Value Dormant
1335350,756,2,1,2/5/2005,23,7/24/2005,2/5/2005,100.0,112.5,20,7/24/2005,2006-12-12,14,507,-12.5,5.0,2.761341223,0,0,78,14,100.0,89.62765957446808,2.6717557251908395,0.002907769948326108,4,New Casual Players
1335402,792,7,1,2/5/2005,25,2/7/2005,2/6/2005,5044.6,4731.6354,2982,2/7/2005,2006-04-04,29,422,312.9646,1.691683434,6.872037915,0,0,330,29,5044.6,56.11702127659575,5.534351145038168,0.14668536281325883,1,Recent Low Spenders
1335405,724,4,1,2/5/2005,33,3/2/2006,2/5/2005,2399.5,2327.25,1257,3/2/2006,2006-12-14,34,288,72.25,1.908910103,11.80555556,0,0,76,34,2399.5,89.8936170212766,6.488549618320611,0.06977193991008496,4,New Casual Players
1335428,40,2,0,2/5/2005,33,12/16/2005,12/7/2005,668.43,640.47,1638,12/16/2005,2006-11-13,9,333,27.96,0.408076923,2.702702703,0,0,107,9,668.43,85.77127659574468,1.717557251908397,0.0194364066655962,4,New Casual Players
1335438,276,2,1,2/5/2005,24,9/22/2006,3/2/2005,16458.5,15576.5,634,9/22/2006,2006-09-25,4,4,882.0,25.95977918,100.0,0,0,156,4,16458.5,79.25531914893617,0.7633587786259541,0.4785753169452524,1,Recent Low Spenders
1335455,724,4,1,2/5/2005,32,6/30/2005,6/30/2005,2838.35,2756.9,18,6/30/2005,2005-09-01,4,64,81.45,157.6861111,6.25,0,0,545,4,2838.35,27.526595744680847,0.7633587786259541,0.08253268832831406,2,Inactive Casual
1335457,276,2,1,2/5/2005,19,6/12/2005,6/10/2005,8701.0,8434.5,234,6/10/2005,2006-10-31,57,509,266.5,37.18376068,11.19842829,0,0,120,57,8701.0,84.04255319148936,10.877862595419847,0.25300506320385463,4,New Casual Players
1335495,40,2,1,2/5/2005,25,2/18/2005,2/17/2005,63244.8993,64421.4,4572,2/18/2005,2006-12-30,27,681,-1176.5007,13.83309259,3.964757709,0,0,60,27,63244.8993,92.02127659574468,5.152671755725191,1.839016175694509,4,New Casual Players
1335498,40,2,1,2/5/2005,29,2/9/2005,2/9/2005,174235.0,171248.5,6828,2/9/2005,2006-06-14,33,491,2986.5,25.51772115,6.720977597,1,0,259,33,174235.0,65.55851063829788,6.297709923664121,5.066352969465993,1,Recent Low Spenders
1335548,250,6,1,2/5/2005,20,2/6/2005,2/5/2005,169.0,125.0,18,2/6/2005,2006-01-04,6,333,44.0,9.388888889,1.801801802,0,0,420,6,169.0,44.148936170212764,1.1450381679389312,0.004914131212671122,2,Inactive Casual
1335561,380,3,1,2/5/2005,25,2/5/2005,2/5/2005,1267.7061,1032.09,83,2/5/2005,2005-12-10,12,309,235.6161,15.27356747,3.883495146,0,0,445,12,1267.7061,40.82446808510639,2.2900763358778624,0.036861977008896915,2,Inactive Casual
1335572,380,3,1,2/5/2005,28,8/27/2005,2/5/2005,636.5,632.05,100,8/27/2005,2007-01-26,6,518,4.45,6.365,1.158301158,0,0,33,6,636.5,95.61170212765957,1.1450381679389312,0.018507955721095676,4,New Casual Players
1335584,276,2,1,2/5/2005,31,2/5/2005,2/5/2005,22759.48,22215.48,6654,2/5/2005,2005-04-09,23,64,544.0,3.4204208,35.9375,0,0,690,23,22759.48,8.24468085106383,4.3893129770992365,0.6617933198352908,0,Low Value Dormant
1335587,276,2,1,2/5/2005,22,2/6/2005,2/6/2005,28469.75,24631.0,59,2/6/2005,2006-08-28,10,569,3838.75,482.5381356,1.757469244,0,1,184,10,28469.75,75.53191489361703,1.9083969465648856,0.827834834863572,1,Recent Low Spenders
1335600,276,2,1,2/5/2005,29,9/4/2006,3/5/2005,20905.25,20114.75,179,9/4/2006,2007-02-25,36,175,790.5,116.7891061,20.57142857,0,0,3,36,20905.25,99.60106382978722,6.870229007633588,0.6078765771224436,4,New Casual Players
1335616,724,4,1,2/5/2005,23,7/14/2005,7/10/2005,5939.75,5922.5,796,7/14/2005,2006-10-11,10,455,17.25,7.461997487,2.197802198,0,0,140,10,5939.75,81.38297872340425,1.9083969465648856,0.1727142655057,4,New Casual Players
1335631,276,2,1,2/5/2005,40,2/6/2005,2/5/2005,249.75,226.0,195,2/6/2005,2005-03-31,5,54,23.75,1.280769231,9.259259259,0,0,699,5,249.75,7.047872340425531,0.9541984732824428,0.007262155445944454,0,Low Value Dormant
1335632,276,2,1,2/5/2005,32,8/10/2006,5/23/2006,6826.5,6890.5,944,8/10/2006,2007-02-26,4,201,-64.0,7.231461864,1.990049751,0,0,2,4,6826.5,99.7340425531915,0.7633587786259541,0.19849891552248172,4,New Casual Players
1335684,792,7,1,2/5/2005,23,2/12/2005,2/6/2005,3659.0,3656.0,407,2/12/2005,2005-10-29,18,260,3.0,8.99017199,6.923076923,0,0,487,18,3659.0,35.23936170212766,3.435114503816794,0.10639530240925228,2,Inactive Casual
1335695,300,8,1,2/5/2005,36,2/11/2005,2/9/2005,82.0,114.5,69,2/11/2005,2005-05-11,4,90,-32.5,1.188405797,4.444444444,0,0,658,4,82.0,12.5,0.7633587786259541,0.002384371357627408,0,Low Value Dormant
1335711,792,7,1,2/5/2005,49,9/24/2006,2/7/2005,2643.5,2429.5,667,9/24/2006,2006-12-13,7,81,214.0,3.963268366,8.641975309,0,0,77,7,2643.5,89.76063829787235,1.3358778625954197,0.07686689858400066,4,New Casual Players
1335724,40,2,1,2/5/2005,79,2/5/2005,2/5/2005,14151.75,14691.75,958,2/5/2005,2005-02-26,6,22,-540.0,14.77218163,27.27272727,0,0,732,6,14151.75,2.6595744680851063,1.1450381679389312,0.4115003336622399,0,Low Value Dormant
1335735,250,6,1,2/5/2005,29,2/5/2005,2/5/2005,38937.0,38661.0,4242,2/5/2005,2006-11-28,15,662,276.0,9.178925035,2.265861027,0,0,92,15,38937.0,87.7659574468085,2.8625954198473282,1.1321983847797363,4,New Casual Players
1335739,250,6,1,2/5/2005,32,2/6/2005,2/5/2005,3663.25,3300.5,1485,2/6/2005,2005-07-27,15,172,362.75,2.466835017,8.720930233,0,0,581,15,3663.25,22.73936170212766,2.8625954198473282,0.10651888263205614,0,Low Value Dormant
1335748,208,11,1,2/5/2005,29,2/5/2005,2/5/2005,240.0,262.0,81,2/5/2005,2005-09-17,9,225,-22.0,2.962962963,4.0,0,0,529,9,240.0,29.654255319148938,1.717557251908397,0.006978647875982658,2,Inactive Casual
1335749,300,8,1,2/5/2005,26,4/11/2005,4/8/2005,286983.92,285226.42,11666,4/11/2005,2007-02-24,119,685,1757.5,24.60002743,17.37226277,1,0,4,119,286983.92,99.46808510638297,22.709923664122137,8.344832182288238,3,VIP High Rollers
1335823,250,6,1,2/5/2005,22,8/30/2005,2/5/2005,895.0,861.0,270,8/30/2005,2006-06-03,9,278,34.0,3.314814815,3.237410072,0,0,270,9,895.0,64.09574468085107,1.717557251908397,0.02602454103751866,1,Recent Low Spenders
1335852,40,2,1,2/5/2005,22,2/5/2005,2/5/2005,533.33,413.08,261,2/5/2005,2006-11-12,11,646,120.25,2.043409962,1.702786378,0,0,108,11,533.33,85.63829787234043,2.099236641221374,0.01550800946540763,4,New Casual Players
1335855,792,7,1,2/5/2005,28,12/24/2005,5/22/2005,22.42559556,30.19713916,30,12/24/2005,2006-08-21,4,241,-7.771543603,0.747519852,1.659751037,0,0,191,4,22.42559556,74.60106382978722,0.7633587786259541,0.000652084728426834,1,Recent Low Spenders
1335859,380,3,1,2/5/2005,30,5/19/2005,5/4/2005,3799.25,3594.25,1754,5/19/2005,2005-09-11,15,116,205.0,2.166049031,12.93103448,0,0,535,15,3799.25,28.856382978723406,2.8625954198473282,0.11047344976177964,2,Inactive Casual
1335956,300,8,1,2/5/2005,21,2/14/2005,2/8/2005,282.0,241.0,174,2/14/2005,2006-06-30,6,502,41.0,1.620689655,1.195219124,0,0,243,6,282.0,67.68617021276596,1.1450381679389312,0.008199911254279624,1,Recent Low Spenders
1335975,724,4,1,2/5/2005,38,2/6/2005,2/5/2005,1233.05,1237.55,178,2/6/2005,2006-01-09,5,338,-4.5,6.927247191,1.479289941,0,0,415,5,1233.05,44.81382978723404,0.9541984732824428,0.03585425734783507,2,Inactive Casual
1335978,208,11,1,2/5/2005,24,2/8/2005,2/8/2005,353.0,253.75,45,2/8/2005,2006-05-19,5,466,99.25,7.844444444,1.072961373,0,0,285,5,353.0,62.10106382978723,0.9541984732824428,0.010264427917591159,1,Recent Low Spenders
1336001,792,7,1,2/5/2005,45,2/10/2005,2/10/2005,6558.85,5673.35,1790,2/10/2005,2005-07-06,14,147,885.5,3.664162011,9.523809524,0,0,602,14,6558.85,19.9468085106383,2.6717557251908395,0.1907162692557869,0,Low Value Dormant
1336030,300,8,1,2/5/2005,20,2/6/2005,2/5/2005,691.5,621.5,484,2/6/2005,2006-12-07,14,670,70.0,1.428719008,2.089552239,0,0,83,14,691.5,88.9627659574468,2.6717557251908395,0.020107229192675036,4,New Casual Players
1336072,724,4,1,2/5/2005,30,4/22/2005,2/5/2005,486.0,415.0,31,4/22/2005,2005-08-23,7,124,71.0,15.67741935,5.64516129,0,0,554,7,486.0,26.329787234042552,1.3358778625954197,0.014131761948864882,2,Inactive Casual
1336079,300,8,1,2/5/2005,39,2/5/2005,2/5/2005,59203.87,55001.28,11162,2/5/2005,2007-02-06,51,732,4202.59,5.304055725,6.967213115,0,1,22,51,59203.87,97.07446808510637,9.732824427480915,1.721512340106056,4,New Casual Players
1336084,40,2,1,2/5/2005,45,9/20/2005,2/5/2005,12634.0,12430.3,119,9/20/2005,2005-09-28,6,9,203.7,106.1680672,66.66666667,0,0,518,6,12634.0,31.117021276595747,1.1450381679389312,0.36736765527152043,2,Inactive Casual
1336137,616,9,1,2/5/2005,26,2/6/2005,2/5/2005,285.5,272.5,142,2/6/2005,2006-01-12,5,341,13.0,2.01056338,1.46627566,0,0,412,5,285.5,45.21276595744681,0.9541984732824428,0.008301683202471037,2,Inactive Casual
1336140,724,4,1,2/5/2005,25,2/9/2005,2/5/2005,553.98,471.52,918,2/9/2005,2005-12-20,7,315,82.46,0.603464052,2.222222222,0,0,435,7,553.98,42.15425531914894,1.3358778625954197,0.01610846395973697,2,Inactive Casual
1336146,191,19,1,2/5/2005,33,4/3/2005,2/5/2005,3605.75,3542.75,1267,4/3/2005,2006-10-29,10,575,63.0,2.845895817,1.739130435,0,0,122,10,3605.75,83.77659574468085,1.9083969465648856,0.10484691491176863,4,New Casual Players
1336158,40,2,0,2/5/2005,36,8/4/2005,2/5/2005,404.22,356.08,1631,8/4/2005,2006-09-02,10,395,48.14,0.247835684,2.53164557,0,0,179,10,404.22,76.1968085106383,1.9083969465648856,0.011753787685123793,1,Recent Low Spenders
1336169,616,9,1,2/5/2005,30,2/18/2005,2/16/2005,3.0,2.0,16,2/18/2005,2005-04-04,6,46,1.0,0.1875,13.04347826,0,0,695,6,3.0,7.579787234042554,1.1450381679389312,8.723309844978322e-05,0,Low Value Dormant
1336179,300,8,1,2/5/2005,26,3/24/2005,2/27/2005,726.75,707.75,500,3/24/2005,2005-05-15,7,53,19.0,1.4535,13.20754717,0,0,654,7,726.75,13.031914893617023,1.3358778625954197,0.021132218099459987,0,Low Value Dormant
